SOURCE	TARGET	ENZYMES
G00246	C00015	;2.7.4.14;3.6.1.5;2.7.1.48;2.4.1.90;2.4.1.87
C00460	C00015	1.17.4.1;2.7.1.48;2.7.4.6
dolp_U	C00015	2.4.1.117
galacglcgalacglcgal14acglcgalgluside_hs	C00325	2.4.1.69
galacglc13galacglcgal14acglcgalgluside_hs	C00325	2.4.1.152
C00042	C00490	6.2.1.4;6.2.1.5
CE2956	C00015	2.4.1.17
CE2956	C00167	2.4.1.17
C00342	C00015	;1.17.4.1
G00159	C00015	2.4.1.175;2.4.1.226
G00159	C00167	2.4.1.226
C04825	C00015	2.4.1.134;2.4.1.135
C04825	C00167	2.4.1.135
C05159	C00015	2.4.1.155
ksi_pre3	C00015	2.4.1.149;2.4.1.38
ksi_pre8	C00015	2.4.1.38
fuc12gal14acglcgalgluside_hs	C00325	2.4.1.152;2.4.1.69
ksi_pre35	C00015	2.4.1.38
C05884	C00015	2.4.1.144;2.4.1.143
ksi_pre4	C00015	2.4.1.149;2.4.1.38
fuc132galacglcgal14acglcgalgluside_hs	C00325	2.4.1.152
C01288	C00015	2.4.1.198
C00046	C00015	2.7.7.8
C04537	C00015	2.4.1.141
C04537	C00096	2.4.1.142
fucfuc12gal14acglcgalgluside_hs	C00325	2.4.1.152;2.4.1.69
ksii_core4_pre6	C00015	2.4.1.38
C00091	C00490	6.2.1.4;6.2.1.5
C04708	C00015	2.4.1.45
C05345	C00015	2.7.1.11
gt2_hs	C00015	2.4.1.92
CE2872	C00015	;2.4.1.17
CE2872	C00167	;2.4.1.17
G00154	C00015	2.4.1.37;2.4.1.134;2.4.2.26;2.4.1.90;2.4.1.45;2.4.1.133;2.4.1.87
C04938	C00015	2.4.1.163;2.4.1.149
C06133	C00015	;2.4.1.92
fucacngal14acglcgalgluside_hs	C00325	;2.7.4.8;2.7.4.4;2.7.4.6;2.7.7.8;2.4.1.83;2.4.1.131;2.4.1.132;3.6.1.42;2.7.7.30;2.7.4.10;2.4.1.152;2.4.1.-;1.1.1.271;2.4.99.8;2.7.7.22;3.6.5.5;3.6.5.4;3.6.5.6;3.6.5.1;3.6.5.3;3.6.5.2;2.7.1.48;1.17.4.1;2.7.1.40;2.4.1.142;6.3.4.4;3.6.1.5;3.6.1.6;2.4.1.68;2.4.1.65;4.1.1.32;2.4.1.69;6.2.1.4
fucacngalacglcgalgluside_hs	C00325	2.4.1.65
C02686	C00015	2.4.1.47
ksii_core4_pre8	C00015	2.4.1.149;2.4.1.38
C04936	C00325	2.4.1.152;2.4.99.8
CE5853	C00015	2.4.1.17
CE5853	C00167	2.4.1.17
C03033	C00015	2.4.1.17
C03033	C00167	2.4.1.17
G00164	C00015	2.4.1.224;2.4.1.225
C14830	C00325	1.1.1.271
C06131	C00015	2.4.1.37;2.4.1.40
C06131	C00325	2.4.1.65;2.4.1.69
13-cis-retn	C00015	2.4.1.17
13-cis-retn	C00167	2.4.1.17
G00068	C00015	2.4.1.149;2.4.1.87;2.4.1.150
G10608	C00015	2.4.1.80
CE2884	C00015	;2.4.1.17
CE2884	C00167	;2.4.1.17
G00067	C00015	2.4.1.149;2.4.1.87;2.4.1.150
C02189	C00015	2.4.2.26;2.4.1.41
C04776	C00015	2.4.1.102
C04855	C00015	2.4.1.87
lxser	C00015	2.4.2.26;2.4.1.133
C05503	C00015	2.4.1.17
C05503	C00167	2.4.1.17
ksi_pre32	C00015	2.4.1.38
G00092	C00015	2.4.1.92;2.4.1.206
G10614	C00096	2.4.1.83;4.2.1.47;2.7.7.13;2.4.1.142
C00286	C00015	2.7.1.40;2.7.4.6;2.7.1.48
C00015	ksi_pre21	2.4.1.149;2.4.1.38
C00015	C04891	2.4.1.150
C00015	C04800	2.4.1.175;2.4.1.226
C00015	crm_hs	2.4.1.80
C00015	G10613	2.4.2.26
C00015	C05504	;2.4.1.225;2.4.1.226;2.4.1.17;2.4.1.212;2.4.1.135
C00015	CE2887	;2.4.1.17
C00015	C01344	2.7.4.6
C00015	ksi_pre33	2.4.1.149;2.4.1.38
C00015	CE2305	2.4.1.17
C00015	ksi_pre17	2.4.1.38
C00015	C02399	2.4.1.37;2.4.1.134;2.4.2.26;2.4.1.90;2.4.1.45;2.4.1.133;2.4.1.87
C00015	G00074	2.4.1.40
C00015	C11135	2.4.1.17
C00015	ksi_pre16	2.4.1.149;2.4.1.38
C00015	CE2958	2.4.1.17
C00015	C00611	;2.7.4.14;3.6.1.5;2.7.1.48;2.4.1.90;2.4.1.87
C00015	C04943	2.4.1.145;2.4.1.155
C00015	CE6273	2.4.1.17
C00015	m4masn	2.4.1.101
C00015	G00119	2.4.1.92
C00015	CE2881	;2.4.1.17
C00015	CE2303	2.4.1.17
C00015	andrstrnglc	2.4.1.17
C00015	C00447	2.7.1.11
C00015	G00012	2.4.1.101
C00015	ksi_pre12	2.4.1.149;2.4.1.38
C00015	G00031	2.4.1.102
C00015	C02687	2.4.1.186
C00015	C11136	2.4.1.17
C00015	C00085	2.7.1.11
C00015	C02465	;2.4.1.17
C00015	G00160	2.4.1.175;2.4.1.226
C00015	ksii_core2_pre5	2.4.1.149;2.4.1.38
C00015	C00043	;2.7.4.6;1.17.4.1;2.4.1.155;2.4.1.147;2.4.1.150;2.7.1.11;2.4.1.223;2.4.1.224;2.7.4.10;2.4.1.94;2.4.1.201;2.4.1.206;2.4.1.198;2.4.1.143;5.1.3.14;2.4.1.163;2.7.1.48;2.4.1.149;2.4.1.148;2.4.1.145;2.4.1.144;2.7.1.40;2.4.1.141;3.6.1.39;2.4.1.101;2.4.1.102;3.6.1.5;2.4.1.212;5.1.3.7
C00015	galacglcgal14acglcgalgluside_hs	2.4.1.150
C00015	C15576	2.4.1.225
C00015	G00158	2.4.1.174;2.4.1.226
C00015	C00044	2.7.1.40;2.7.4.6;3.6.1.5;2.7.1.48
C00015	C00475	2.7.1.48
C00015	C05787	2.4.1.17
C00015	C00239	2.7.4.14
C00015	C01306	2.4.1.147;2.4.1.148
C00015	ksi_pre1	2.4.1.149;2.4.1.38
C00015	C00105	;2.7.4.14;3.6.1.5;3.6.1.6;2.7.4.4;2.7.1.48
C00015	C15544	2.4.1.145;2.4.1.144
C00015	C04917	2.4.1.148
C00015	G00075	2.4.1.40
C00015	C01346	1.17.4.1;2.7.4.4;2.7.1.48;2.7.4.6
C00015	C04847	2.4.1.87
C00015	G00059	2.4.1.40
C00015	C00140	;2.4.1.90
C00015	C05299	2.4.1.17
C00015	acgagbside_hs	3.2.1.49
C00015	C04903	2.4.1.174;2.4.1.223;2.4.1.135
C00015	retnglc	2.4.1.17
C00015	C16664	1.17.4.1
C00015	G00143	2.4.1.198
C00015	CE5738	2.4.1.92
C00015	C00299	2.7.1.48
C00015	gluside_hs	2.4.1.80
C00015	C16633	2.7.1.48
C00015	ksi_pre11	2.4.1.38
C00015	G00020	2.4.1.145;2.4.1.155
C00015	C00523	;2.4.1.17
C00015	G00025	2.4.1.102
C00015	C00191	
C00015	ksi_pre22	2.4.1.149;2.4.1.38
C00015	CE2879	2.4.1.17
C00015	G00013	2.4.1.101
C00015	CE2877	2.4.1.17
C00015	CN0013	2.4.1.17
C00015	C00468	2.4.1.17
C00015	ksii_core2_pre2	2.4.1.149;2.4.1.38
C00015	C00203	;2.4.1.212;2.4.1.37;2.7.4.4;2.7.4.6;2.4.1.174;1.17.4.1;2.4.1.88;2.4.1.155;2.4.1.87;2.4.1.135;2.4.1.150;2.7.1.11;2.4.1.244;2.4.1.80;2.4.1.224;2.4.1.117;2.4.1.226;2.4.1.228;2.4.1.141;2.4.1.201;2.4.1.206;2.4.1.86;2.4.1.198;2.4.1.143;2.4.1.79;2.4.1.11;2.4.1.147;2.4.1.17;5.1.3.14;2.7.4.14;2.4.1.38;2.4.1.133;2.7.1.48;2.4.1.223;2.4.1.149;2.4.1.148;2.4.1.145;2.4.1.144;2.7.1.40;3.2.1.49;2.4.1.94;3.6.1.39;2.4.1.225;2.4.1.101;2.4.1.163;2.4.1.102;2.4.1.90;2.7.4.10;3.6.1.6;2.4.2.26;2.4.1.122;2.4.1.175;2.4.1.134;5.1.3.7;3.6.1.5;2.4.1.40;2.7.7.8;2.4.1.62;2.4.1.47;2.4.1.45;2.4.1.22;2.4.1.92;2.4.1.41;2.4.1.186
C00015	CE2882	;2.4.1.17
C00015	CE2883	;2.4.1.17
C00015	G11112	5.1.3.14
C00015	C00022	;2.7.1.40
C00015	C03424	2.4.2.26;2.4.1.133
C00015	C00130	3.6.1.5;3.6.1.6
C00015	ksi_pre30	2.4.1.149;2.4.1.38
C00015	C04387	2.4.1.41
C00015	G00002	2.4.1.141
C00015	C06134	2.4.1.92;2.4.1.62
C00015	C05141	2.4.1.17
C00015	pail_hs	2.4.1.198
C00015	CE2885	;2.4.1.17
C00015	C00055	;2.7.4.14;3.6.1.5;2.7.1.48;2.4.1.90;2.4.1.87
C00015	C15574	2.4.1.224;2.4.1.225
C00015	C01097	2.7.1.11;2.7.4.14;3.6.1.5;2.7.4.6;2.7.7.8;1.17.4.1;2.7.1.40
C00015	ksi_pre34	2.4.1.149;2.4.1.38
C00015	C06132	2.4.1.40
C00015	C00020	;3.6.1.5;2.7.4.10
C00015	CE1617	;2.4.1.17
C00015	G00019	2.4.1.145;2.4.1.144
C00015	C00454	2.7.1.40;2.7.4.6;2.7.4.10
C00015	ksi_pre18	2.4.1.149;2.4.1.38
C00015	ksii_core4_pre4	2.4.1.149;2.4.1.38
C00015	ksii_core2_pre3	2.4.1.149;2.4.1.38
C00015	ksii_core2_pre8	2.4.1.149;2.4.1.38
C00015	ahandrostanglc	2.4.1.17
C00015	C04910	2.4.1.87;2.4.1.86
C00015	G00058	2.4.1.40
C00015	ksi_pre26	2.4.1.38
