SOURCE	TARGET	ENZYMES
C02442	C00019	;2.1.1.49;2.1.1.6
C00155	C00019	;2.1.1.13;3.3.1.1;2.1.1.10
C04006	C00137	3.1.3.25
C02041	C00219	3.1.2.2
ksii_core2_deg8	C00140	3.2.1.52
CE2565	C00219	1.13.11.34;1.14.99.1
C05966	C00219	1.13.11.31;1.13.11.33;1.13.11.34;1.14.14.1;1.11.1.9
C04730	C00140	3.2.1.52
CE1450	C00219	1.14.14.1
CE5626	C00019	;2.1.1.6
C00712	C00219	;3.1.2.2
CE7231	C00219	1.14.14.1
CE2183	C00019	2.1.1.6
s2l2n2m2m	C00140	3.2.1.96
G01275	C00137	3.2.1.22
G01275	C00031	3.2.1.22
G01275	C00159	3.2.1.22
C05577	C16596	1.1.1.1
G10504	C00221	3.2.1.23
G10504	C00267	3.2.1.23
G10504	C05394	3.2.1.23
ksii_core2_deg7	C00140	3.2.1.52
ksi_deg28	C00140	3.2.1.52
C05400	C00137	3.2.1.22
C05400	C00031	3.2.1.22
C05400	C00159	3.2.1.22
C02249	C00219	3.1.2.2;6.2.1.3
C01235	C00137	3.2.1.22
C01235	C00031	3.2.1.22
C01235	C00159	3.2.1.22
ksii_core2_deg9	C00140	3.2.1.52
G00094	C00140	3.2.1.52
CE5537	C00219	
C00686	C00645	2.5.1.57;2.7.1.60
G10610	C00645	5.1.3.14
C00709	C16596	1.1.1.1
CE2179	C00019	;2.1.1.6
C03692	C00137	3.2.1.22
C03692	C00031	3.2.1.22
C03692	C00159	3.2.1.22
C06410	C00019	1.16.1.8
ksi_deg3	C00140	3.2.1.96
C02686	C00137	3.2.1.22
C02686	C00031	3.2.1.22
C02686	C00962	3.2.1.46
C02686	C00159	3.2.1.22
C05839	C00031	3.2.1.21
C00461	C00140	3.2.1.14
C05580	C00019	2.1.1.6
G13033	C00140	3.2.1.52
C06254	C00219	;3.1.1.4
G10609	C00140	2.4.1.90
C00269	C00137	2.7.8.11
C14748	C00219	1.14.15.3
C01190	C00221	3.2.1.23
C01190	C00031	3.2.1.45
C01190	C00962	3.2.1.23
C01190	C00267	3.2.1.23
C01190	C05394	3.2.1.23
C00243	C00221	3.2.1.23
C00243	C00031	3.2.1.108;2.4.1.22
C00243	C00267	3.2.1.108;3.2.1.23
C00243	C05394	3.2.1.23
crm_hs	C00031	3.2.1.45
1mncam	C00019	2.1.1.1
C00821	C00019	2.1.1.72
C00104	C00031	;2.7.1.1
C00104	C00159	2.7.1.1
C04748	C00019	2.1.1.100
C05634	C05635	1.2.1.3;1.2.3.1
C00645	C00022	;2.7.1.40;4.1.3.3
C00645	C00043	;5.1.3.14;2.7.1.40
C00645	G10619	;5.1.3.14;2.7.1.40
C00645	C00140	;5.1.3.8
C00645	C04257	2.5.1.57;2.5.1.56;2.7.1.60;
C00645	C00625	5.1.3.8;2.7.1.60
C00645	C03000	5.1.3.8
C00645	C00270	2.5.1.56;4.1.3.3
C00645	C00074	2.5.1.57;2.5.1.56;2.7.1.60;;5.1.3.14;4.2.1.11;4.1.3.3;4.1.1.32;5.1.3.8;2.7.1.40
C00645	C00015	;5.1.3.14;2.7.1.40
C00645	C01170	5.1.3.14
C00645	G11112	5.1.3.14
ksi_deg41	C00140	3.2.1.52
C02336	C00267	3.2.1.20;3.2.1.48;2.7.1.1;3.2.1.26
C02336	C00089	3.2.1.20;3.2.1.22;3.2.1.26;2.7.1.4;2.7.1.1;3.2.1.48
C02336	C05345	2.7.1.4;2.7.1.1
G10531	C00221	3.2.1.23
G10531	C00267	3.2.1.23
G10531	C05394	3.2.1.23
C05752	C00019	2.8.1.8
G13032	C00221	3.2.1.23
G13032	C00267	3.2.1.23
G13032	C05394	3.2.1.23
ksi_deg23	C00140	3.2.1.52
G00246	C00140	;2.4.1.90
C05356	C00219	;1.13.11.31;1.13.11.34;1.11.1.9
vacccoa	vacc	6.2.1.3
C05403	C00221	3.2.1.21;3.2.1.23;2.7.1.2;2.7.1.1;5.1.3.3;2.7.1.147;1.1.1.47;3.1.3.9
C05403	C00267	3.2.1.21;3.2.1.23;2.7.1.2;2.7.1.1;5.1.3.3;2.7.1.147;3.1.3.9
C05403	C05394	3.2.1.21;3.2.1.23;2.7.1.2;2.7.1.1;5.1.3.3;2.7.1.147;1.1.1.47;3.1.3.9
ksii_core2_deg4	C00140	3.2.1.52
G10488	C00137	3.2.1.22
G10488	C00031	3.2.1.22
G10488	C00159	3.2.1.22
C16551	C16596	1.1.1.1
C03518	C00140	3.2.1.14
ksi_deg14	C00140	3.2.1.52
G00501	C00137	3.2.1.22
G00501	C00031	3.2.1.22
G00501	C00159	3.2.1.22
C00592	C00019	2.1.1.43
n2m2nmn	C00140	3.2.1.52;3.2.1.96
