input_row	EID	str_row_ion	compounds	compound_names	input_row	m/z	retention_time	p_value	statistic	CompoundID_from_user
row6	E2	row6_M+H[1+]	C00804	Propynoate; Propiolic acid; Acetylenecarboxylic acid; Acetylenemonocarboxylate	row6	71.0127	301.08	0.988183577841425	-0.4620626616507017	
row12	E3	row12_M+H[1+];row13_M+H[1+]	C00322	2-Oxoadipate	row12	161.0449	242.72	0.988183577841425	0.8595636838515504	C6H10O5
row13	E3	row12_M+H[1+];row13_M+H[1+]	C00322	2-Oxoadipate	row13	161.0449	245.47	0.988183577841425	0.1617047809894325	C6H10O5
row18	E5	row18_M+H[1+]	C00158;C04575;C00311	Citrate$$Isocitrate	row18	193.0348	307.77	0.988183577841425	-0.9036588095343556	C6H10O7
row45	E8	row45_M+H[1+]	C01879;C04281;C04282	5-Oxoproline$L-1-Pyrroline-3-hydroxy-5-carboxylate$1-Pyrroline-4-hydroxy-2-carboxylate	row45	130.05	184.53	0.988183577841425	-0.7533365552793384	
row46	E9	row46_M+H[1+]	C01879;C04281;C04282	5-Oxoproline$L-1-Pyrroline-3-hydroxy-5-carboxylate$1-Pyrroline-4-hydroxy-2-carboxylate	row46	130.05	299.9	0.988183577841425	-0.9712395163809707	
row51	E13	row51_M+H[1+]	CE5538;C05653	noradrenochrome$N-Formylanthranilate	row51	166.0502	47.59	0.988183577841425	-0.698925170555482	C8H9NO3
row59	E21	row59_M+Na[1+]	C01250	N-Acetyl-L-glutamate 5-semialdehyde; 2-Acetamido-5-oxopentanoate	row59	196.0585	225.32	0.988183577841425	-0.3231550062196602	
row60	E22	row60_M+H[1+]	C00822;C05604	Dopaquinone$2-Carboxy-2,3-dihydro-5,6-dihydroxyindole; Leucodopachrome	row60	196.0612	380.45	0.988183577841425	0.8324117625865785	C9H11NO4
row98	E27	row98_M+Na[1+]	C00791		row98	136.0477	48.64	0.988183577841425	1.3544365138695114	C8H8O2
row105	E28	row105_M+Na[1+]	C02670;C00072;glac	D-glucurono-6,3-lactone$L-Ascorbate$D-glucurono-6,3-lactone	row105	199.0219	241.27	0.988183577841425	-5.798265394998723	
row116	E31	row116_M+H[1+];row131_M(C13)+H[1+]	C05576	3,4-Dihydroxyphenylethyleneglycol	row116	171.0656	194.57	0.988183577841425	-1.2860402943785623	
row119	E32	row119_M+H[1+]	C00108	Anthranilate	row119	138.0551	47.59	0.988183577841425	-2.851920718091375	C8H8O2
row128	E35	row128_M+Na[1+];row129_M+Na[1+]	C01040;C05394;C00198	L-Gulono-1,4-lactone; L-Gulono-gamma-lactone; gamma-Gulonolactone; L-Gulonic acid gamma-lactone; L-Gulonolactone$3-Keto-beta-D-galactose$D-Glucono-1,5-lactone; Gluconic lactone; Gluconic acid lactone; 1,5-Gluconolactone; delta-Gluconolactone; D-Gluconolactone; Gluconolactone	row128	201.0375	176.09	0.988183577841425	-1.097252269433979	C6H12O6
row129	E35	row128_M+Na[1+];row129_M+Na[1+]	C01040;C05394;C00198	L-Gulono-1,4-lactone; L-Gulono-gamma-lactone; gamma-Gulonolactone; L-Gulonic acid gamma-lactone; L-Gulonolactone$3-Keto-beta-D-galactose$D-Glucono-1,5-lactone; Gluconic lactone; Gluconic acid lactone; 1,5-Gluconolactone; delta-Gluconolactone; D-Gluconolactone; Gluconolactone	row129	201.0375	178.19	0.988183577841425	-0.878366039262547	
row131	E31	row116_M+H[1+];row131_M(C13)+H[1+]	C05576	3,4-Dihydroxyphenylethyleneglycol	row131	172.0689	194.83	0.988183577841425	-0.15845807567862427	
row134	E37	row134_M+Na[1+]	C00122	Fumarate	row134	139.0002	241.4	0.988183577841425	-0.8831770387043403	
row196	E46	row196_M+H[1+]	C01045;C01042	N-Formyl-L-glutamate$N-Acetyl-L-aspartate	row196	176.0557	212.85	0.988183577841425	0.2538361132377713	C6H11NO5
row200	E50	row200_M+H[1+]	C05130	Imidazole-4-acetaldehyde; Imidazole acetaldehyde	row200	111.0553	163.98	0.988183577841425	-1.6221785202629653	
row218	E52	row218_M+H[1+]	C03239;C02946;C04076	6-Amino-2-oxohexanoate; 2-Oxo-6-aminocaproate$4-Acetamidobutanoate$L-2-Aminoadipate 6-semialdehyde; 2-Aminoadipate 6-semialdehyde	row218	146.0813	182.16	0.9900072343819097	0.09123948603284797	
row232	E53	row232_M+H[1+]	C06006	(S)-2-Aceto-2-hydroxybutanoate; (S)-2-Hydroxy-2-ethyl-3-oxobutanoate	row232	147.0652	277.18	0.988183577841425	0.11436495559465916	
row245	E54	row245_M+H[1+];row249_M(C13)+H[1+]	C01180	2-keto-4-methylthiobutyrate	row245	149.0268	273.9	0.988183577841425	0.33825843182376253	
row246	E36	row246_M+H[1+]	C01040;C05394;C00198	L-Gulono-1,4-lactone; L-Gulono-gamma-lactone; gamma-Gulonolactone; L-Gulonic acid gamma-lactone; L-Gulonolactone$3-Keto-beta-D-galactose$D-Glucono-1,5-lactone; Gluconic lactone; Gluconic acid lactone; 1,5-Gluconolactone; delta-Gluconolactone; D-Gluconolactone; Gluconolactone	row246	179.0554	282.43	0.988183577841425	0.11876417636611186	C6H12O6
row246	E55	row246_M+Na[1+]	CE2026	3-methylcrotonoylglycine	row246	179.0554	282.43	0.988183577841425	0.11876417636611186	C6H12O6
row249	E54	row245_M+H[1+];row249_M(C13)+H[1+]	C01180	2-keto-4-methylthiobutyrate	row249	150.0301	273.9	0.988183577841425	0.4628446320839353	
