pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Tryptophan metabolism	1	21	0.039660532728342156	E24	C00078/C00525	L-Tryptophan/D-Tryptophan
Tyrosine metabolism	1	32	0.048147214519788255	E140	C05579	Indole-5,6-quinone
Vitamin D3 (cholecalciferol) metabolism	0	1	0.05940677254012268			
Hyaluronan Metabolism	0	4	0.05940677254012268			
N-Glycan biosynthesis	0	15	0.05940677254012268			
Glycolysis and Gluconeogenesis	0	6	0.05940677254012268			
Glycosphingolipid biosynthesis - ganglioseries	0	11	0.05940677254012268			
R Group Synthesis	0	1	0.05940677254012268			
C5-Branched dibasic acid metabolism	0	3	0.05940677254012268			
Pyruvate Metabolism	0	2	0.05940677254012268			
Sialic acid metabolism	0	7	0.05940677254012268			
Chondroitin sulfate degradation	0	0	0.05940677254012268			
Di-unsaturated fatty acid beta-oxidation	0	1	0.05940677254012268			
Putative anti-Inflammatory metabolites formation from EPA	0	1	0.05940677254012268			
Linoleate metabolism	0	5	0.05940677254012268			
Hexose phosphorylation	0	4	0.05940677254012268			
Vitamin B2 (riboflavin) metabolism	0	1	0.05940677254012268			
Squalene and cholesterol biosynthesis	0	4	0.05940677254012268			
Galactose metabolism	0	15	0.05940677254012268			
Keratan sulfate degradation	0	5	0.05940677254012268			
Glycerolipid metabolism	0	0	0.05940677254012268			
Carnitine shuttle	0	4	0.05940677254012268			
3-oxo-10R-octadecatrienoate beta-oxidation	0	0	0.05940677254012268			
Alkaloid biosynthesis II	0	0	0.05940677254012268			
Vitamin B1 (thiamin) metabolism	0	1	0.05940677254012268			
Glycosphingolipid biosynthesis - globoseries	0	11	0.05940677254012268			
Histidine metabolism	0	3	0.05940677254012268			
Vitamin B5 - CoA biosynthesis from pantothenate	0	4	0.05940677254012268			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0.05940677254012268			
Glycosphingolipid biosynthesis - lactoseries	0	9	0.05940677254012268			
Bile acid biosynthesis	0	3	0.05940677254012268			
Parathio degradation	0	0	0.05940677254012268			
Propanoate metabolism	0	2	0.05940677254012268			
Blood Group Biosynthesis	0	9	0.05940677254012268			
Electron transport chain	0	0	0.05940677254012268			
Vitamin H (biotin) metabolism	0	1	0.05940677254012268			
Biopterin metabolism	0	9	0.05940677254012268			
Vitamin E metabolism	0	1	0.05940677254012268			
Androgen and estrogen biosynthesis and metabolism	0	6	0.05940677254012268			
Glycine, serine, alanine and threonine metabolism	0	18	0.05940677254012268			
Caffeine metabolism	0	0	0.05940677254012268			
Lipoate metabolism	0	1	0.05940677254012268			
Heparan sulfate biosynthesis	0	0	0.05940677254012268			
Drug metabolism - cytochrome P450	0	5	0.05940677254012268			
Vitamin B9 (folate) metabolism	0	4	0.05940677254012268			
Glyoxylate and Dicarboxylate Metabolism	0	1	0.05940677254012268			
Urea cycle/amino group metabolism	0	26	0.05940677254012268			
De novo fatty acid biosynthesis	0	0	0.05940677254012268			
Vitamin A (retinol) metabolism	0	3	0.05940677254012268			
Valine, leucine and isoleucine degradation	0	7	0.05940677254012268			
Fatty Acid Metabolism	0	1	0.05940677254012268			
Glycosaminoglycan degradation	0	0	0.05940677254012268			
Fatty acid oxidation	0	1	0.05940677254012268			
Fructose and mannose metabolism	0	10	0.05940677254012268			
ROS Detoxification	0	0	0.05940677254012268			
Xenobiotics metabolism	0	5	0.05940677254012268			
Saturated fatty acids beta-oxidation	0	1	0.05940677254012268			
CoA Catabolism	0	3	0.05940677254012268			
Omega-3 fatty acid metabolism	0	0	0.05940677254012268			
Butanoate metabolism	0	5	0.05940677254012268			
Mono-unsaturated fatty acid beta-oxidation	0	1	0.05940677254012268			
Glycosphingolipid biosynthesis - neolactoseries	0	9	0.05940677254012268			
Vitamin B3 (nicotinate and nicotinamide) metabolism	0	5	0.05940677254012268			
Ascorbate (Vitamin C) and Aldarate Metabolism	0	2	0.05940677254012268			
Geraniol degradation	0	0	0.05940677254012268			
D4&E4-neuroprostanes formation	0	0	0.05940677254012268			
Vitamin D	0	0	0.05940677254012268			
Dynorphin metabolism	0	1	0.05940677254012268			
Heparan sulfate degradation	0	0	0.05940677254012268			
Fatty acid oxidation, peroxisome	0	0	0.05940677254012268			
Polyunsaturated fatty acid biosynthesis	0	0	0.05940677254012268			
Purine metabolism	0	16	0.05940677254012268			
Alanine and Aspartate Metabolism	0	3	0.05940677254012268			
Glutathione Metabolism	0	7	0.05940677254012268			
Keratan sulfate biosynthesis	0	7	0.05940677254012268			
TCA cycle	0	4	0.05940677254012268			
3-Chloroacrylic acid degradation	0	0	0.05940677254012268			
Arachidonic acid metabolism	0	4	0.05940677254012268			
Sphingolipid metabolism	0	0	0.05940677254012268			
O-Glycan biosynthesis	0	7	0.05940677254012268			
Glycosphingolipid metabolism	0	14	0.05940677254012268			
Limonene and pinene degradation	0	0	0.05940677254012268			
Arginine and Proline Metabolism	0	12	0.05940677254012268			
Proteoglycan biosynthesis	0	5	0.05940677254012268			
Vitamin K metabolism	0	0	0.05940677254012268			
Glycerophospholipid metabolism	0	19	0.05940677254012268			
Glutamate metabolism	0	3	0.05940677254012268			
Porphyrin metabolism	0	6	0.05940677254012268			
Phosphatidylinositol phosphate metabolism	0	8	0.05940677254012268			
Benzoate degradation via CoA ligation	0	0	0.05940677254012268			
Prostaglandin formation from arachidonate	0	0	0.05940677254012268			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	1	0.05940677254012268			
Vitamin B6 (pyridoxine) metabolism	0	5	0.05940677254012268			
