pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Glycine, serine, alanine and threonine metabolism	3	4	0.007226283505587766	E235,E105,E3	C15980/C02939/C01033,C00581/gudac,C00300	(S)-2-Methylbutanoyl-CoA/Isovaleryl-CoA/2-Methylbutanoyl-CoA; 2-Methylbutyryl-CoA$Guanidinoacetate; Guanidinoacetic acid; Glycocyamine; N-Amidinoglycine; Guanidoacetic acid/Guanidinoacetate$Creatine; alpha-Methylguanidino acetic acid; Methylglycocyamine
Drug metabolism - cytochrome P450	3	4	0.007226283505587766	E116,E111,E75	C16582/C16584,C16602/C16601/C07496,C16595/C16587	2-Hydroxyfelbamate/p-Hydroxyfelbamate$3-Hydroxycarbamazepine/2-Hydroxycarbamazepine/Carbamazepine-10,11-epoxide; Carbamazepine epoxide$4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one/3-Carbamoyl-2-phenylpropionaldehyde
Glycerophospholipid metabolism	3	4	0.007226283505587766	E72,E213,E121	C01233,C00307,C03150/C04874	sn-Glycero-3-phosphoethanolamine$CDPcholine$N-Ribosylnicotinamide/Dihydroneopterin
Fructose and mannose metabolism	2	2	0.008150575581883875	E123,E52	C01507/C00794/C01697,C01019	L-Iditol/D-Sorbitol/Galactitol$6-Deoxy-L-galactose; L-Fucose
Valine, leucine and isoleucine degradation	3	5	0.019830266364171078	E235,E93,E145	C15980/C02939/C01033,C00141,C00233/C06102/C03465	(S)-2-Methylbutanoyl-CoA/Isovaleryl-CoA/2-Methylbutanoyl-CoA; 2-Methylbutyryl-CoA$3-Methyl-2-oxobutanoate$4-Methyl-2-oxopentanoate/Adipate semialdehyde; Hexan-1-one-6-carboxylate; 6-Oxohexanoate/3-Methyl-2-oxopentanoate; 2-Oxo-3-methylvalerate
Pentose phosphate pathway	2	3	0.029157213679522728	E54,E7	C02076,C00257/C00800	sedoheptulose$D-Gluconate/L-Gulonate
Linoleate metabolism	1	1	0.06369212671204101	E90		
Galactose metabolism	1	1	0.06369212671204101	E123	C01507/C00794/C01697	L-Iditol/D-Sorbitol/Galactitol
Keratan sulfate degradation	1	1	0.06369212671204101	E52	C01019	6-Deoxy-L-galactose; L-Fucose
Fatty Acid Metabolism	1	1	0.06369212671204101	E33		
N-Glycan Degradation	1	1	0.06369212671204101	E52	C01019	6-Deoxy-L-galactose; L-Fucose
Hexose phosphorylation	2	5	0.12360305856650701	E110,E123	,C01507/C00794/C01697	$L-Iditol/D-Sorbitol/Galactitol
Aspartate and asparagine metabolism	2	5	0.12360305856650701	E33,E45	,	$
Carnitine shuttle	1	2	0.13511469624401312	E214		
Ascorbate (Vitamin C) and Aldarate Metabolism	1	2	0.13511469624401312	E7	C00257/C00800	D-Gluconate/L-Gulonate
Phosphatidylinositol phosphate metabolism	1	2	0.13511469624401312	E80		
Pentose and Glucuronate Interconversions	1	2	0.13511469624401312	E7	C00257/C00800	D-Gluconate/L-Gulonate
Lysine metabolism	1	2	0.13511469624401312	E104		
Biopterin metabolism	1	3	0.17780018485841526	E121	C03150/C04874	N-Ribosylnicotinamide/Dihydroneopterin
Vitamin B3 (nicotinate and nicotinamide) metabolism	1	3	0.17780018485841526	E121	C03150/C04874	N-Ribosylnicotinamide/Dihydroneopterin
Aminosugars metabolism	1	3	0.17780018485841526	E110		
Histidine metabolism	1	4	0.204688681623393	E32		
Beta-Alanine metabolism	1	4	0.204688681623393	E32		
Purine metabolism	1	6	0.23384589530291572	E159		
Urea cycle/amino group metabolism	2	11	0.23519032014116462	E105,E3	C00581/gudac,C00300	Guanidinoacetate; Guanidinoacetic acid; Glycocyamine; N-Amidinoglycine; Guanidoacetic acid/Guanidinoacetate$Creatine; alpha-Methylguanidino acetic acid; Methylglycocyamine
Tryptophan metabolism	2	13	0.23762709016049072	E88,E131	,	$
Vitamin D3 (cholecalciferol) metabolism	0	0	0.23989580707503572			
Hyaluronan Metabolism	0	0	0.23989580707503572			
N-Glycan biosynthesis	0	1	0.23989580707503572			
Glycolysis and Gluconeogenesis	0	2	0.23989580707503572			
Glycosphingolipid biosynthesis - ganglioseries	0	0	0.23989580707503572			
R Group Synthesis	0	0	0.23989580707503572			
C5-Branched dibasic acid metabolism	0	0	0.23989580707503572			
Pyruvate Metabolism	0	0	0.23989580707503572			
Sialic acid metabolism	0	0	0.23989580707503572			
Chondroitin sulfate degradation	0	0	0.23989580707503572			
Di-unsaturated fatty acid beta-oxidation	0	0	0.23989580707503572			
Putative anti-Inflammatory metabolites formation from EPA	0	2	0.23989580707503572			
Vitamin B2 (riboflavin) metabolism	0	0	0.23989580707503572			
Squalene and cholesterol biosynthesis	0	0	0.23989580707503572			
Glycerolipid metabolism	0	0	0.23989580707503572			
3-oxo-10R-octadecatrienoate beta-oxidation	0	0	0.23989580707503572			
Alkaloid biosynthesis II	0	1	0.23989580707503572			
Vitamin B1 (thiamin) metabolism	0	3	0.23989580707503572			
Glycosphingolipid biosynthesis - globoseries	0	0	0.23989580707503572			
Vitamin B5 - CoA biosynthesis from pantothenate	0	1	0.23989580707503572			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0.23989580707503572			
Glycosphingolipid biosynthesis - lactoseries	0	0	0.23989580707503572			
Bile acid biosynthesis	0	1	0.23989580707503572			
Parathio degradation	0	0	0.23989580707503572			
Propanoate metabolism	0	2	0.23989580707503572			
Blood Group Biosynthesis	0	0	0.23989580707503572			
Electron transport chain	0	0	0.23989580707503572			
Vitamin H (biotin) metabolism	0	0	0.23989580707503572			
Vitamin E metabolism	0	1	0.23989580707503572			
Androgen and estrogen biosynthesis and metabolism	0	0	0.23989580707503572			
Caffeine metabolism	0	0	0.23989580707503572			
Lipoate metabolism	0	0	0.23989580707503572			
Heparan sulfate biosynthesis	0	0	0.23989580707503572			
Vitamin B9 (folate) metabolism	0	1	0.23989580707503572			
Glyoxylate and Dicarboxylate Metabolism	0	0	0.23989580707503572			
De novo fatty acid biosynthesis	0	0	0.23989580707503572			
Vitamin A (retinol) metabolism	0	0	0.23989580707503572			
Glycosaminoglycan degradation	0	0	0.23989580707503572			
