pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Xenobiotics metabolism	1	4	0.0036971683051844383	E235	C14847/C14848	3,4-Dihydro-3-hydroxy-4-S-glutathionyl bromobenzene/2,3-Dihydro-2-S-glutathionyl-3-hydroxy bromobenzene
Vitamin D3 (cholecalciferol) metabolism	0	0	0.021006638097638853			
Hyaluronan Metabolism	0	2	0.021006638097638853			
N-Glycan biosynthesis	0	3	0.021006638097638853			
Glycolysis and Gluconeogenesis	0	1	0.021006638097638853			
Glycosphingolipid biosynthesis - ganglioseries	0	2	0.021006638097638853			
R Group Synthesis	0	0	0.021006638097638853			
C5-Branched dibasic acid metabolism	0	0	0.021006638097638853			
Pyruvate Metabolism	0	0	0.021006638097638853			
Sialic acid metabolism	0	0	0.021006638097638853			
Chondroitin sulfate degradation	0	0	0.021006638097638853			
Di-unsaturated fatty acid beta-oxidation	0	0	0.021006638097638853			
Putative anti-Inflammatory metabolites formation from EPA	0	2	0.021006638097638853			
Linoleate metabolism	0	4	0.021006638097638853			
Hexose phosphorylation	0	3	0.021006638097638853			
Vitamin B2 (riboflavin) metabolism	0	0	0.021006638097638853			
Squalene and cholesterol biosynthesis	0	1	0.021006638097638853			
Galactose metabolism	0	3	0.021006638097638853			
Keratan sulfate degradation	0	3	0.021006638097638853			
Glycerolipid metabolism	0	0	0.021006638097638853			
Carnitine shuttle	0	4	0.021006638097638853			
3-oxo-10R-octadecatrienoate beta-oxidation	0	2	0.021006638097638853			
Alkaloid biosynthesis II	0	2	0.021006638097638853			
Vitamin B1 (thiamin) metabolism	0	2	0.021006638097638853			
Glycosphingolipid biosynthesis - globoseries	0	2	0.021006638097638853			
Histidine metabolism	0	4	0.021006638097638853			
Vitamin B5 - CoA biosynthesis from pantothenate	0	2	0.021006638097638853			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0.021006638097638853			
Glycosphingolipid biosynthesis - lactoseries	0	2	0.021006638097638853			
Bile acid biosynthesis	0	5	0.021006638097638853			
Parathio degradation	0	0	0.021006638097638853			
Propanoate metabolism	0	0	0.021006638097638853			
Blood Group Biosynthesis	0	2	0.021006638097638853			
Electron transport chain	0	0	0.021006638097638853			
Vitamin H (biotin) metabolism	0	0	0.021006638097638853			
Biopterin metabolism	0	2	0.021006638097638853			
Vitamin E metabolism	0	1	0.021006638097638853			
Androgen and estrogen biosynthesis and metabolism	0	1	0.021006638097638853			
Glycine, serine, alanine and threonine metabolism	0	3	0.021006638097638853			
Caffeine metabolism	0	0	0.021006638097638853			
Lipoate metabolism	0	0	0.021006638097638853			
Heparan sulfate biosynthesis	0	0	0.021006638097638853			
Drug metabolism - cytochrome P450	0	5	0.021006638097638853			
Vitamin B9 (folate) metabolism	0	1	0.021006638097638853			
Tryptophan metabolism	0	14	0.021006638097638853			
Glyoxylate and Dicarboxylate Metabolism	0	0	0.021006638097638853			
Urea cycle/amino group metabolism	0	10	0.021006638097638853			
De novo fatty acid biosynthesis	0	0	0.021006638097638853			
Vitamin A (retinol) metabolism	0	1	0.021006638097638853			
Valine, leucine and isoleucine degradation	0	4	0.021006638097638853			
Fatty Acid Metabolism	0	0	0.021006638097638853			
Glycosaminoglycan degradation	0	0	0.021006638097638853			
Fatty acid oxidation	0	0	0.021006638097638853			
Fructose and mannose metabolism	0	2	0.021006638097638853			
ROS Detoxification	0	0	0.021006638097638853			
Saturated fatty acids beta-oxidation	0	0	0.021006638097638853			
CoA Catabolism	0	2	0.021006638097638853			
Omega-3 fatty acid metabolism	0	1	0.021006638097638853			
Butanoate metabolism	0	1	0.021006638097638853			
Mono-unsaturated fatty acid beta-oxidation	0	0	0.021006638097638853			
Glycosphingolipid biosynthesis - neolactoseries	0	2	0.021006638097638853			
Vitamin B3 (nicotinate and nicotinamide) metabolism	0	3	0.021006638097638853			
Ascorbate (Vitamin C) and Aldarate Metabolism	0	2	0.021006638097638853			
Geraniol degradation	0	0	0.021006638097638853			
D4&E4-neuroprostanes formation	0	0	0.021006638097638853			
Vitamin D	0	0	0.021006638097638853			
Dynorphin metabolism	0	0	0.021006638097638853			
Heparan sulfate degradation	0	0	0.021006638097638853			
Fatty acid oxidation, peroxisome	0	0	0.021006638097638853			
