massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row1	132.0446	28.24	0.8961995153436116	-0.32202699548002783	C8H5NO
row2	132.0527	159.14	0.7528378276700802	0.7010863438448564	
row3	132.0769	252.96	0.21817630706399008	-3.8834546905406113	C4H9N3O2
row4	132.0809	155.99	0.679610117228104	0.9047411296099628	
row5	175.2036	358.7	0.5486744237846443	-1.2641262019312236	
row6	218.0653	269.18	0.03815648450696184	-6.797976377421519	
row7	218.0813	27.71	0.4355533954786434	1.9764849475642605	C12H11NO3
row8	72.0926	209.43	0.2829270547129222	2.976241082352504	
row9	132.1152	265.76	0.014163618370967615	-8.423657823573757	
row10	132.1214	265.76	0.013305792283294338	-8.809609880865674	
row11	218.1249	295.96	0.5313803181939307	-1.3438589644809427	
row12	73.0784	209.43	0.5157234531783338	1.4110691726841997	
row13	73.0848	209.69	0.5110525583245213	1.5968236738039825	
row14	73.5324	388.54	0.7491380168867344	0.7208110902695838	
row15	176.0295	216.13	0.47878150731806335	-1.7614079506438238	
row16	132.9874	108.14	0.8632637956097099	0.40300030710758816	
row17	132.9874	110.9	0.5976775390648299	1.109921048366362	
row18	132.9874	112.74	0.9976019315746262	0.008016606544469389	
row19	132.9874	213.89	0.6768906710026821	-0.9224621269725168	
row20	133.0279	362.77	0.7587646271394748	-0.6837191768388501	
row21	133.0319	190.85	0.9128289448977319	0.285695045721869	C5H8O2S
row22	218.9434	200.73	0.5157234531783338	-1.425471152295065	
row23	133.0717	252.57	0.5136903058675627	1.4699753189286382	
row24	133.0717	254.28	0.46265750471361144	1.8309934496236777	
row25	133.0717	257.06	0.5514018413611785	1.2453692538162557	
row26	133.0717	264.45	0.4355533954786434	1.9870109935652407	
row27	133.0717	265.89	0.5136903058675627	1.4862823528294513	
row28	133.0717	267.6	0.42184318748927935	2.131423814418131	
row29	133.0762	257.72	0.6021684683613655	-1.100535429813328	
row30	133.0793	253.49	0.46155191959853636	1.8374988231327967	
row31	218.9877	254.67	0.26467628554041134	3.2586137419230177	
row32	218.9877	259.03	0.294820699202261	2.8703892698765796	
row33	133.0843	155.6	0.6793144155821196	0.917513378041363	
row34	133.0861	26.79	0.8382489679239504	0.4671066383732657	
row35	219.0267	198.21	0.8318533240968708	-0.4839269474317599	
row36	219.0267	204.67	0.9926798945483031	-0.02692594821347525	
row37	219.0267	210.74	0.5730524083460863	1.1715754013403945	
