pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Vitamin B5 - CoA biosynthesis from pantothenate	2	2	0.03134190404167717	E74,E281	C00864,C00882	(R)-Pantothenate$Dephospho-CoA
CoA Catabolism	2	2	0.03134190404167717	E74,E281	C00864,C00882	(R)-Pantothenate$Dephospho-CoA
N-Glycan Degradation	3	6	0.09646248214435761	E233,E283,E158	,,	$$
Lysine metabolism	3	6	0.09646248214435761	E62,E61,E111	,,	$$
Pyrimidine metabolism	5	12	0.11225947399378204	E73,E204,E91,E202,E153	,,,,	$$$$
Urea cycle/amino group metabolism	7	18	0.11343584572724981	E73,E103,E14,E35,E31,E30,E16	,,,,,,	$$$$$$
Vitamin H (biotin) metabolism	1	1	0.13133350138643812	E162		
Vitamin B6 (pyridoxine) metabolism	1	1	0.13133350138643812	E15		
Aspartate and asparagine metabolism	7	19	0.18191748592555249	E149,E73,E81,E35,E16,E69,E80	,,,,,,	$$$$$$
Purine metabolism	3	8	0.23964372741786405	E151,E31,E30	,,	$$
Sialic acid metabolism	2	5	0.2500630199142929	E158,E286	,	$
Beta-Alanine metabolism	2	5	0.2500630199142929	E73,E179	,	$
C5-Branched dibasic acid metabolism	1	2	0.2718258969834468	E11		
Pyruvate Metabolism	1	2	0.2718258969834468	E251		
Bile acid biosynthesis	1	2	0.2718258969834468	E72		
Leukotriene metabolism	1	2	0.2718258969834468	E75		
Glycine, serine, alanine and threonine metabolism	4	12	0.27695151667927065	E73,E251,E103,E16	,,,	$$$
Glycolysis and Gluconeogenesis	2	6	0.3245945718847156	E158,E45	,	$
Glutamate metabolism	1	3	0.3545080245357533	E73		
Aminosugars metabolism	2	7	0.3620704142509033	E233,E286	,	$
Starch and Sucrose Metabolism	2	8	0.39475674313082937	E202,E158	,	$
Hexose phosphorylation	1	4	0.39736156625493657	E158		
Histidine metabolism	1	4	0.39736156625493657	E179		
Drug metabolism - cytochrome P450	1	4	0.39736156625493657	E181		
Butanoate metabolism	1	4	0.39736156625493657	E73		
C21-steroid hormone biosynthesis and metabolism	1	4	0.39736156625493657	E221		
Galactose metabolism	2	9	0.4245861692294765	E233,E158	,	$
Arginine and Proline Metabolism	2	9	0.4245861692294765	E14,E16	,	$
Androgen and estrogen biosynthesis and metabolism	1	5	0.43693807243088817	E221		
Xenobiotics metabolism	1	5	0.43693807243088817	E231		
Glutathione Metabolism	1	5	0.43693807243088817	E69		
Pentose and Glucuronate Interconversions	1	5	0.43693807243088817	E202		
Methionine and cysteine metabolism	1	5	0.43693807243088817	E72		
N-Glycan biosynthesis	3	14	0.44693723216536424	E202,E158,E286	,,	$$
Keratan sulfate degradation	1	6	0.46525502058650536	E283		
Valine, leucine and isoleucine degradation	1	6	0.46525502058650536	E73		
Porphyrin metabolism	1	6	0.46525502058650536	E16		
Pentose phosphate pathway	1	6	0.46525502058650536	E158		
Glycosphingolipid biosynthesis - globoseries	2	11	0.47180909167296864	E158,E286	,	$
Keratan sulfate biosynthesis	1	7	0.48390891521720863	E286		
O-Glycan biosynthesis	1	7	0.48390891521720863	E286		
Phosphatidylinositol phosphate metabolism	1	7	0.48390891521720863	E158		
