pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Lipoate metabolism	1	1	0.040584824804638264	E166	CE2102	lipoyllysine
Propanoate metabolism	1	2	0.0852029241240232	E226		
Fructose and mannose metabolism	1	2	0.0852029241240232	E121		
Phosphatidylinositol phosphate metabolism	1	2	0.0852029241240232	E80		
Vitamin B6 (pyridoxine) metabolism	1	2	0.0852029241240232	E125		
Leukotriene metabolism	1	2	0.0852029241240232	E174		
Galactose metabolism	1	3	0.12410721788085034	E121		
Histidine metabolism	1	3	0.12410721788085034	E28		
Beta-Alanine metabolism	1	3	0.12410721788085034	E226		
Hexose phosphorylation	1	4	0.15107974119821863	E121		
Xenobiotics metabolism	1	4	0.15107974119821863	E214		
Methionine and cysteine metabolism	1	4	0.15107974119821863	E22		
Tryptophan metabolism	2	11	0.16553230820939416	E151,E88	,	$
Purine metabolism	1	6	0.17292664481976305	E161		
Pyrimidine metabolism	1	6	0.17292664481976305	E132		
Tyrosine metabolism	2	17	0.18334593731619192	E184,E55	,	$
Urea cycle/amino group metabolism	1	10	0.18368204352575415	E161		
Vitamin D3 (cholecalciferol) metabolism	0	0	0.18763129148811025			
Hyaluronan Metabolism	0	1	0.18763129148811025			
N-Glycan biosynthesis	0	2	0.18763129148811025			
Glycolysis and Gluconeogenesis	0	2	0.18763129148811025			
Glycosphingolipid biosynthesis - ganglioseries	0	1	0.18763129148811025			
R Group Synthesis	0	0	0.18763129148811025			
C5-Branched dibasic acid metabolism	0	0	0.18763129148811025			
Pyruvate Metabolism	0	0	0.18763129148811025			
Sialic acid metabolism	0	0	0.18763129148811025			
Chondroitin sulfate degradation	0	0	0.18763129148811025			
Di-unsaturated fatty acid beta-oxidation	0	0	0.18763129148811025			
Putative anti-Inflammatory metabolites formation from EPA	0	2	0.18763129148811025			
Linoleate metabolism	0	3	0.18763129148811025			
Vitamin B2 (riboflavin) metabolism	0	0	0.18763129148811025			
Squalene and cholesterol biosynthesis	0	1	0.18763129148811025			
Keratan sulfate degradation	0	2	0.18763129148811025			
Glycerolipid metabolism	0	0	0.18763129148811025			
Carnitine shuttle	0	2	0.18763129148811025			
3-oxo-10R-octadecatrienoate beta-oxidation	0	0	0.18763129148811025			
Alkaloid biosynthesis II	0	1	0.18763129148811025			
Vitamin B1 (thiamin) metabolism	0	3	0.18763129148811025			
Glycosphingolipid biosynthesis - globoseries	0	1	0.18763129148811025			
Vitamin B5 - CoA biosynthesis from pantothenate	0	1	0.18763129148811025			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0.18763129148811025			
Glycosphingolipid biosynthesis - lactoseries	0	1	0.18763129148811025			
Bile acid biosynthesis	0	1	0.18763129148811025			
Parathio degradation	0	0	0.18763129148811025			
Blood Group Biosynthesis	0	1	0.18763129148811025			
Electron transport chain	0	0	0.18763129148811025			
Vitamin H (biotin) metabolism	0	0	0.18763129148811025			
Biopterin metabolism	0	2	0.18763129148811025			
Vitamin E metabolism	0	1	0.18763129148811025			
Androgen and estrogen biosynthesis and metabolism	0	1	0.18763129148811025			
Glycine, serine, alanine and threonine metabolism	0	3	0.18763129148811025			
Caffeine metabolism	0	0	0.18763129148811025			
Heparan sulfate biosynthesis	0	0	0.18763129148811025			
Drug metabolism - cytochrome P450	0	5	0.18763129148811025			
Vitamin B9 (folate) metabolism	0	1	0.18763129148811025			
Glyoxylate and Dicarboxylate Metabolism	0	0	0.18763129148811025			
De novo fatty acid biosynthesis	0	0	0.18763129148811025			
Vitamin A (retinol) metabolism	0	1	0.18763129148811025			
Valine, leucine and isoleucine degradation	0	4	0.18763129148811025			
Fatty Acid Metabolism	0	0	0.18763129148811025			
Glycosaminoglycan degradation	0	0	0.18763129148811025			
Fatty acid oxidation	0	0	0.18763129148811025			
ROS Detoxification	0	0	0.18763129148811025			
Saturated fatty acids beta-oxidation	0	0	0.18763129148811025			
CoA Catabolism	0	1	0.18763129148811025			
Omega-3 fatty acid metabolism	0	0	0.18763129148811025			
Butanoate metabolism	0	1	0.18763129148811025			
Mono-unsaturated fatty acid beta-oxidation	0	0	0.18763129148811025			
Glycosphingolipid biosynthesis - neolactoseries	0	1	0.18763129148811025			
Vitamin B3 (nicotinate and nicotinamide) metabolism	0	3	0.18763129148811025			
Ascorbate (Vitamin C) and Aldarate Metabolism	0	2	0.18763129148811025			
Geraniol degradation	0	0	0.18763129148811025			
D4&E4-neuroprostanes formation	0	0	0.18763129148811025			
Vitamin D	0	0	0.18763129148811025			
Dynorphin metabolism	0	0	0.18763129148811025			
Heparan sulfate degradation	0	0	0.18763129148811025			
Fatty acid oxidation, peroxisome	0	0	0.18763129148811025			
Polyunsaturated fatty acid biosynthesis	0	0	0.18763129148811025			
Alanine and Aspartate Metabolism	0	1	0.18763129148811025			
Glutathione Metabolism	0	1	0.18763129148811025			
Keratan sulfate biosynthesis	0	1	0.18763129148811025			
TCA cycle	0	0	0.18763129148811025			
3-Chloroacrylic acid degradation	0	0	0.18763129148811025			
Arachidonic acid metabolism	0	3	0.18763129148811025			
Sphingolipid metabolism	0	0	0.18763129148811025			
O-Glycan biosynthesis	0	1	0.18763129148811025			
Glycosphingolipid metabolism	0	1	0.18763129148811025			
Limonene and pinene degradation	0	0	0.18763129148811025			
Arginine and Proline Metabolism	0	3	0.18763129148811025			
Proteoglycan biosynthesis	0	1	0.18763129148811025			
Vitamin K metabolism	0	0	0.18763129148811025			
Glycerophospholipid metabolism	0	3	0.18763129148811025			
Glutamate metabolism	0	1	0.18763129148811025			
Porphyrin metabolism	0	1	0.18763129148811025			
Benzoate degradation via CoA ligation	0	0	0.18763129148811025			
Prostaglandin formation from arachidonate	0	0	0.18763129148811025			
