SOURCE	TARGET	ENZYMES
CE5918	CE5526	
CE5918	CE5528	
CE5918	C04717	
C05965	C00219	;3.1.1.4;1.14.99.1;1.14.14.1;6.2.1.3;3.1.2.2;1.11.1.9;1.13.11.31;1.14.15.3;1.13.11.33;1.13.11.34;3.1.-
C05965	C04849	;1.11.1.9
C05965	C00127	;1.13.11.31;1.13.11.34;1.11.1.9
C05965	C00051	;1.13.11.31;1.11.1.9
C05965	CE0347	1.13.11.31;1.13.11.34
CE5526	CE5527	
CE5526	CE5920	
CE5526	C04717	
CE5526	CE5898	
CE5526	CE5919	
C05966	CE7172	1.13.11.31;1.13.11.34
C05966	C14813	1.14.14.1
C05966	C00219	1.13.11.31;1.13.11.33;1.13.11.34;1.14.14.1;1.11.1.9
C05966	arachd	1.13.11.31;1.13.11.33;1.13.11.34;1.14.14.1
C05966	C00027	1.13.11.34;1.11.1.9
C05966	C04742	1.13.11.31;1.13.11.33;1.13.11.34;1.14.14.1;1.11.1.9
C05966	C00127	1.13.11.31;1.13.11.34;1.11.1.9
C05966	C00051	1.13.11.31;1.11.1.9
C05966	CE2567	1.13.11.31;1.13.11.34
C05966	C14781	1.14.14.1
C04805	C05356	1.13.11.31;1.13.11.34;1.11.1.9
CE5527	C00072	
CE5527	CE5922	
CE5527	C01041	
C00959	C04686	5.3.3.9
C05974	C06427	3.1.1.32
C00229	C01595	3.1.2.14
C00154	C01595	;1.3.99.13;3.1.2.2;6.2.1.3
C00154	C06427	3.1.2.2;6.2.1.3
C00154	C06426	3.1.2.2;6.2.1.3
CE4990	C02165	1.14.13.30;1.1.1.184
C02165	C00909	;3.3.2.6
C02165	C04853	;1.14.13.30
C02737	C06427	3.1.1.4;3.1.1.32
C06429	C01595	3.1.2.2
C06429	C06427	3.1.2.2
C06429	C06426	3.1.2.2
C14826	C01595	1.14.14.1
C02041	C01595	3.1.2.2
C02041	C06427	3.1.2.2
C02041	C06426	3.1.2.2
C01530	C01595	3.1.2.14;3.1.2.2;6.2.1.3
C01530	C06427	3.1.2.2;6.2.1.3
C01530	C06426	3.1.2.2;6.2.1.3
C14813	C14814	1.14.14.1
C00219	C01595	;3.1.1.4;1.14.14.1;6.2.1.3;3.1.2.2;1.13.11.33;1.13.11.34
C00219	C06427	3.1.1.4;3.1.2.2;6.2.1.3
C00219	C05356	;1.13.11.31;1.13.11.34;1.11.1.9
C00219	C06426	3.1.2.2;6.2.1.3
CE2539	C14827	1.13.11.34;1.14.99.1;1.11.1.9
C01595	CE6415	
C01595	C06254	;3.1.1.4
C01595	C05212	3.1.1.4
C01595	C00162	3.1.1.4;1.14.14.1
C01595	C00030	;1.13.11.33;1.14.19.3;1.3.99.13
C01595	C04635	;3.1.1.4
C01595	C14827	1.13.11.34
C01595	C04756	3.1.1.4
C01595	C04317	;3.1.1.4
C01595	lnlcACP	3.1.2.14
C01595	C00412	;3.1.2.2;6.2.1.3
C01595	C02050	;3.1.1.4;1.13.11.12;1.14.14.1;6.2.1.3;3.1.2.2;3.1.2.14;1.13.11.33;1.13.11.34;1.14.19.3;1.3.99.13
C01595	C16165	3.1.2.2
C01595	C06428	3.1.2.2
C01595	C16162	3.1.2.2;1.14.19.3
C01595	C16169	3.1.2.2
C01595	C00020	;3.1.2.2;6.2.1.3
C01595	C00249	;3.1.2.14;3.1.2.2;6.2.1.3
C01595	C04230	3.1.1.4
C01595	C03035	;3.1.2.2;1.14.19.3;6.2.1.3
C01595	C00510	;3.1.2.2
C01595	C00157	;3.1.1.4
C01595	C04438	3.1.1.4
C01595	C14825	1.14.14.1
C01595	C06425	3.1.2.2;6.2.1.3
C01595	C03595	3.1.2.2;6.2.1.3
C01595	C00010	;3.1.2.2;6.2.1.3
C01595	C04717	;1.13.11.33;1.13.11.12
C01595	C06427	3.1.1.4;3.1.2.2;1.13.11.12;6.2.1.3
C01595	C00028	;1.13.11.33;1.14.19.3;1.3.99.13
C01595	C03242	3.1.2.2;6.2.1.3
C01595	C00958	;3.1.1.4
C01595	lnlccoa	6.2.1.3
C01595	C04517	;3.1.1.4
C01595	C06426	3.1.2.2;1.14.19.3;6.2.1.3
C01595	C02249	3.1.2.2;6.2.1.3
C01595	C00350	;3.1.1.4
C01595	C00712	;3.1.2.14;3.1.2.2
C01595	C00060	;3.1.1.4
CE5921	CE5528	
arachd	C05356	1.13.11.31;1.13.11.34
C06254	C06427	3.1.1.4;3.1.1.32
CE5899	CE5528	
C05212	C06427	3.1.1.4
C00162	C06427	3.1.1.4;3.1.1.32
C00909	C05356	;1.13.11.31;1.13.11.34
C05973	C06427	3.1.1.32
C04785	C06427	1.13.11.12
C14782	C14781	1.14.14.1
C00030	C14827	1.14.99.1
C00030	C06426	1.14.19.3
CE2163	C04717	;1.13.11.33;1.13.11.12;1.11.1.9
C11304	C04685	2.5.1.18
C04635	C06427	3.1.1.4
C14827	C00127	1.13.11.34;1.11.1.9
C14827	C00051	1.11.1.9
C14827	C00028	1.14.99.1
C04756	C06427	3.1.1.4
C04317	C06427	3.1.1.4
CE2061	CE5528	
C04849	CE6248	;2.5.1.18;3.3.2.10;1.14.13.30;1.11.1.9;3.3.2.9
C04849	CE6250	2.5.1.18
C04849	C00051	;2.5.1.18;1.11.1.9
C04849	C04843	3.3.2.9;3.3.2.10
C00412	C06427	3.1.2.2;6.2.1.3
C00412	C06426	3.1.2.2;6.2.1.3
C02050	C06427	3.1.1.4;3.1.2.2;1.13.11.12;6.2.1.3
C02050	C06426	3.1.2.2;1.14.19.3;6.2.1.3
C16165	C06427	3.1.2.2
C16165	C06426	3.1.2.2
C04741	C04685	4.2.1.-
C06428	C06427	3.1.2.2
C06428	C06426	3.1.2.2
C16162	C06427	3.1.2.2
C16162	C06426	3.1.2.2;1.14.19.3
CE5528	CE5922	
CE5528	CE6502	
CE5528	CE5919	
C16169	C06427	3.1.2.2
C16169	C06426	3.1.2.2
C16300	C06427	1.14.19.-
C00020	C06427	3.1.2.2;6.2.1.3
C00020	C06426	3.1.2.2;6.2.1.3
C00249	C06427	3.1.2.2;6.2.1.3
