m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID	categories	classes
173.096	243.95	0.03820923722618693	9.693528962717231		3.4293820323338444				
228.2685	58.39	0.012750280237566797	22.618919343331108		2.4821027527187596				
280.2632	48.91	0.03669863675962898	-10.55445503217404	C18H33NO	-2.049201120104474	Linoleamide	kp606_279.2559	{'Fatty Acyls [FA]'}	{'Fatty amides [FA08]'}
281.2665	48.78	0.03820923722618693	-9.637073315909253	C18H33NO	-2.036535360561288	Linoleamide	kp606_279.2559	{'Fatty Acyls [FA]'}	{'Fatty amides [FA08]'}
284.2945	77.64	0.04024967735566857	-9.2800437418189	C18H37NO	-0.8132913264472847	Bacillamidin G,Stearamide	kp726_283.2872	{'Fatty Acyls [FA]'}	{'Fatty amides [FA08]'}
298.2737	48.91	0.03669863675962898	-10.764947273911444	C18H35NO2	-2.0536299389085677	3-ketosphingosine,(4E,8Z,d18:2) sphingosine,Palmitoleoyl-EA,Lepadin D,4E,14Z-Sphingadiene,(4E,8E,d18:2) sphingosine	kp1098_297.2664	{'Sphingolipids [SP]', 'Fatty Acyls [FA]'}	{'Fatty amides [FA08]', 'Sphingoid bases [SP01]'}
299.2771	49.17	0.03669863675962898	-10.820843380572562	C18H35NO2	-2.1088398900765526	3-ketosphingosine,(4E,8Z,d18:2) sphingosine,Palmitoleoyl-EA,Lepadin D,4E,14Z-Sphingadiene,(4E,8E,d18:2) sphingosine	kp1098_297.2664	{'Sphingolipids [SP]', 'Fatty Acyls [FA]'}	{'Fatty amides [FA08]', 'Sphingoid bases [SP01]'}
334.2945	49.57	3.833043843651203e-05	115.23339115092445		3.028022134115883				
381.3147	243.95	0.03669863675962898	12.667544593543402	C27H40O	3.0284116846337668	Sibogol F,Pentalinonsterol	kp2244_380.3075	{'Sterol Lipids [ST]'}	{'Sterols [ST01]'}
439.3391	182.03	0.03669863675962898	-11.36194279091514		-3.9005253980531833				
441.3546	209.68	0.03820923722618693	-9.656967507458917	C27H47NO2	-3.500785047306323	Type IV cyanolipid 22:1 ester,N-(2R-methyl-3-hydroxy-ethyl)-16,16-dimethyl-5Z,8Z,11Z,14Z-docosatetraenoyl amine,Type III cyanolipid 22:1 ester,N-(2-hydroxy-2S-methyl-ethyl)-16,16-dimethyl-5Z,8Z,11Z,14Z-docosatetraenoyl amine,N-(2-methoxy-ethyl)-16,16-dimethyl-5Z,8Z,11Z,14Z-docosatetraenoyl amine	kp2106_417.3616	{'Fatty Acyls [FA]'}	{'Fatty amides [FA08]', 'Fatty esters [FA07]'}
490.4612	274.9	0.03669863675962898	-12.514049983452264		-3.0603186199839456				
491.4647	274.9	0.03669863675962898	-12.515118434502265		-3.0786295789030795				
508.4718	275.03	0.03669863675962898	-11.871500998254886	C32H61NO3	-3.0634368587645504	Cer(d14:1/18:1),Cer(d18:2(4E,8E)/14:0),Cer(d18:2/14:0),Cer(d14:2(4E,6E)/18:0)	kp3155_507.4647	{'Sphingolipids [SP]'}	{'Ceramides [SP02]'}
509.4753	274.9	0.03669863675962898	-11.914951183907405	C32H61NO3	-3.128693529535255	Cer(d14:1/18:1),Cer(d18:2(4E,8E)/14:0),Cer(d18:2/14:0),Cer(d14:2(4E,6E)/18:0)	kp3155_507.4647	{'Sphingolipids [SP]'}	{'Ceramides [SP02]'}
464.4457	272.27	0.03669863675962898	-14.513494314689282		-2.8924236537440002				
